NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
021a33ec-52df-450d-88f5-b5a971fe863e,18559080,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/16/1984,16,7,1984,,"Miavaig, Loch Roag (Loch Miavaig, Lewis)",NB101335,58.195161,-6.93475,70.7,-8.5  m,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000058,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NB,NB13,NB13B,NB1033,United Kingdom of Great Britain and Northern Ireland,Scotland,,
021f21e4-c285-4eea-9485-ef1c4c75adea,18333467,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/5/1990,5,5,1990,,"NE B gh a' Bhiorain (Loch Eport, North Uist)",NF910636,57.556969,-7.167634,70.7,-3.5 to -1.5 m,Colin Munro,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000029,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF96,NF96B,NF9163,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02252fec-ce4e-4479-9dcf-1aa8558ff6f7,T-JNCCMNCR30404868,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/27/1993,27,8,1993,,S09 Vadills narrows (Brindister Voe),HU292561,60.28818,-1.472923,70.7,-2 to -1 m,Christine Howson,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000443,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25Y,HU2956,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
022a64c1-965f-4170-9bb4-5752b7954c89,T-MRMCS020000018AE,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/30/2016,30,9,2016,,"""Plant Supplies, W of Loch Beg""",NG935209,57.23266,-5.422343,70.7,-13.2 to -3.9 m,Wendy Northway,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000012,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG92,NG92F,NG9320,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
02353108-0568-4430-8af8-7188e537616d,T-MRMCS04300001E78,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/30/2021,30,9,2021,,"""Glebe road, Inverinate, N shore""",NG930209,57.23261,-5.43018,70.7,-5.5 to 1.5 m,Dawn Watson,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS04300000019,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG92,NG92F,NG9320,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
02414ceb-2dc3-48fc-9ebf-2f1fb5966f0a,T-JNCCMNCR60114739,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/22/1980,22,8,1980,,Armadale (Sound of Sleat),NG642033,57.060684,-5.88986,70.7,-16 to 0 m,Dave Moss,,,P,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000051,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG60,NG60L,NG6403,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0249538e-79ed-438b-b522-170925a9351b,T-MRSNH01200001BDF,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/10/2003,10,8,2003,,Vadills Outer Basin Narrows transect TV03TN4,HU29265577,60.285101,-1.472593,7.1,Unknown,Environment & Resource Technology Ltd,,,F,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01200000008,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25X,HU2955,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
024b1c5e-cc4e-4392-b3ed-fff1ad9c3458,T-MRMCS00200001202,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/31/1998,31,7,1998,,E98503,NM498865,56.90287,-6.110586,70.7,-15.8 to -10.8 m,Melanie Harding,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS00200000011,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM48,NM48Y,NM4986,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
024c42e0-8a28-4e75-aab4-d9801e3dcf44,18835354,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/17/1988,17,8,1988,,SW Rubha Dubh (Loch Fyne),NR904722,55.897627,-5.353238,70.7,-4 to -1 m,Ken Cameron,,,C,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000022,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR97,NR97B,NR9072,United Kingdom of Great Britain and Northern Ireland,Scotland,,
025bea8c-d73f-4fdb-8bd3-9d65d02be1d6,T-MRSNH00100000978,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/1/2001,1,8,2001,,Torran A Chonnaidh,NM730612,56.68744,-5.707065,70.7,Unknown,Graham Saunders,,,P,,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH00100000004,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM76,NM76F,NM7361,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
02616b29-15c1-42f1-9143-7bf2867b91d7,18692956,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/21/1990,21,8,1990,,"Shore, Gob Aird na Cille, Scalpay (East Loch Tarbe",NG212953,57.860375,-6.701401,70.7,1.5 to 2 m,Rohan Holt,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000031,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG29,NG29C,NG2195,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0262fa6b-0740-4947-9081-bd1773d40102,T-JNCCMNCR30599746,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,10/12/1994,12,10,1994,,Salen Harbour (Loch Sunart),NM68926460,56.715754,-5.777692,7.1,Unknown,Ian Fuller,,,P,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000497,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM66,NM66X,NM6864,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
02654cb4-cfe9-491e-8840-93990f50a535,T-MRMCS0200000C569,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/22/2019,22,9,2019,,Roinn A'Mhil Bay,NB962149,58.07697,-5.457127,70.7,-13.9 to -4.5 m,Karen Boswarva,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000070,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NB,NB91,NB91S,NB9614,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
0289dffd-65bb-41ce-9411-e706ed4b1399,18742765,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/12/1984,12,7,1984,,"Loch Sheilavaig (Loch Sheilavaig, South Uist)",NF839409,57.349024,-7.256491,70.7,-4  m,Dale Rostron,,,C,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000058,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF84,NF84F,NF8340,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02933cc7-dad7-4722-9697-f5369248b781,T-JNCCMNCR60118127,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/8/1982,8,9,1982,,"""Stung (West Loch Roag, Lewis)""",NB116359,58.21755,-6.912617,70.7,-9 to -6 m,Sarah Fowler,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000057,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NB,NB13,NB13C,NB1135,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
02939103-d86a-4b44-b344-7ac3c17d03fc,18499334,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/4/1987,4,8,1987,,The Pool Beach (Isle of May),NO649001,56.192669,-2.566377,70.7,Unknown,David Connor,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000113,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NO,NO60,NO60K,NO6400,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0295f213-4578-4495-bda0-91228da9de4e,1384526,CC-BY,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/27/2014,27,8,2014,,Lyness,ND311945,58.832885,-3.194343,70.7,,"Comont, Richard","Comont, Richard",,,,,,not recorded,Unknown,,Accepted,HUMAN_OBSERVATION,iRecord | General data,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,ND,ND39,ND39C,ND3194,United Kingdom of Great Britain and Northern Ireland,Scotland,,
029b017f-9631-4aa4-bbb5-b8276013f052,22672724,CC-BY-NC,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/14/2021,14,5,2021,,"East Lothian, Scotland, United Kingdom",NT635813,56.023275,-2.586703,50,,Sam,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iNaturalist | UK and IOM data,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NT,NT68,NT68F,NT6381,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02a1d7bd-f449-44b5-be61-232ec5900b91,18864586,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/22/1997,22,5,1997,,W of Hunda Reef (Scapa Flow),ND439965,58.852704,-2.973167,70.7,Unknown,Eleanor Murray,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000679,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,ND,ND49,ND49I,ND4396,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02a55a05-8330-4172-a0ff-c4662f438627,18589490,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,11/4/1975,4,11,1975,,"Cuan ferry, Seil (Firth of Lorn)",NM752144,56.269167,-5.631299,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000265,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM71,NM71M,NM7514,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02c49adb-b0a8-4a8c-a216-57de9e73b07e,18553342,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,2/1/1978,,2,1978,10/1/1978,Kilpatrick Point (Arran),NR899268,55.490179,-5.32642,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000049,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR82,NR82Y,NR8926,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02d9b882-b903-49fe-9aea-691c97810e57,T-MRSNH00100000B8A,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/16/2000,16,6,2000,,Sgeir Nan Eun,NR801953,56.100188,-5.536531,70.7,+2.5 to +2.5 m,T Baker,,3,,,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH00100000006,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR89,NR89C,NR8095,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
02dc73f2-09a0-40bb-87aa-c9cc70af7543,18542980,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/18/1993,18,8,1993,,"The Vadills, Brindister Voe (Mainland)",HU289549,60.277716,-1.478407,70.7,Unknown,Tim Hill,,,F,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000472,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25X,HU2854,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02e96776-4ca2-4f02-aa1d-12bdb4f77eb7,18356187,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/9/1989,9,6,1989,,Shore W of bay by Rubha na Moine (East Kyle of But,NS017756,55.932914,-5.175315,70.7,1.5 to 3.5 m,Chris Lumb,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000028,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS07,NS07C,NS0175,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02fe9396-d8c2-4f96-a255-85b8e4c35c54,18711482,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/11/1990,11,6,1990,,W side of Loch Th rnaig (Loch Ewe),NG862838,57.793115,-5.598058,70.7,-13 to -1 m,Sarah Fowler,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000030,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG88,NG88R,NG8683,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02feb8e9-76fe-4417-9519-f5ad0640c27b,T-MRSNH00300000DD0,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/3/2006,3,8,2006,,SB06 SB39,NF784106,57.07407,-7.307785,70.7,Unknown,Dan Harries,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH00300000004,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF71,NF71V,NF7810,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
03028254-53ec-4f1b-bddb-32f6b7d68a79,18599889,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/28/1986,28,8,1986,,"Mavis Grind, Sullom Voe (Sullom Voe)",HU342685,60.399407,-1.380281,70.7,-20 to -12 m,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000261,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU36,HU36P,HU3468,United Kingdom of Great Britain and Northern Ireland,Scotland,,
030904cd-aec3-477e-8e80-01a0cfe4a5d3,071005_FFMC19_107381_05dda1,CC-BY,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,10/5/2007,5,10,2007,,,NM933417,56.522236,-5.3611,70.7,,Hunter Biological/Scottish Sea Farms,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,071005_FFMC19,DASSH Data Archive Centre - Statutory Surveys,dr1228,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM94,NM94F,NM9341,United Kingdom of Great Britain and Northern Ireland,Scotland,,
030af226-4b09-4bb3-982f-5ef894263224,T-JNCCMNCR30404800,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/28/1993,28,8,1993,,S15 Vadills Narrows (The Vadills),HU292561,60.28808,-1.472527,70.7,-1.8  m,John Woolford,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000443,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25Y,HU2956,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
030d70cd-032b-4848-a49a-ba5d97a1c262,18763651,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/2/1990,2,5,1990,,"Channel SW of Eileanan Iasgaich (Loch Boisdale, So",NF780186,57.14545,-7.325184,70.7,-3.5 to -3.5 m,Teresa Bennett,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000029,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF71,NF71Z,NF7818,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0311c4ea-cbac-44a3-b3a2-4161033ec887,T-MRSNH01400000045,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/3/2008,3,9,2008,,Quadrat Study,HY660453,59.29282,-2.597618,70.7,,Douglas Watson,,1,,,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01400000002,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HY,HY64,HY64S,HY6645,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
03165ce9-c7a9-43a5-a499-b4c59c18aba5,T-MRSNH0300000474C,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/7/2015,,9,2015,9/11/2015,Sound of Barra SNH video survey,NF760096,57.06367,-7.346705,70.7,-7 to -7 m,Colin Moore,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH0300000001E,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF70,NF70U,NF7609,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
031bbb8a-d807-44be-bcce-299d748dbd59,6941919,CC-BY,Newcastle University and Biological Records Centre,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/13/2018,13,6,2018,,"Atlantic Bridge, Clachan-Seil",NM78521964,56.317288,-5.582886,7.1,,"Lafferty, Shannon",,1,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Capturing Our Coast | General Transect,Capturing our Coast (CoCoast) marine citizen science project - data verified via iRecord,dr2247,Capturing our Coast,dp89,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM71,NM71Z,NM7819,United Kingdom of Great Britain and Northern Ireland,Scotland,,
032371ff-87d7-4d54-8a71-db211890b8c4,554380131,OGL,Natural England,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/8/2002,8,8,2002,,Site9 Baseline survey,NT965605,55.838161,-2.056657,70.7,,Christine Howson,,,0.1,Percentage cover,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MREN017000000003,Natural England Marine Monitoring surveys,dr833,Natural England,dp83,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NT,NT96,NT96Q,NT9660,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
