NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude,Longitude,Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
ba5999f5-2aad-4cf6-ab35-c2536b86fff6,4985,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NO1819,56.36,-3.31,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO11,NO11Z,NO1819,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba5f1cd3-8ce5-4e64-9d9b-b58192bfcf3a,1299,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,4/8/1978,8,4,1978,,,NJ5710,57.18,-2.71,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ51,NJ51Q,NJ5710,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba654217-e1ed-4b5e-9af2-2914cc2762ae,11652,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NG9228,57.3,-5.45,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG92,NG92J,NG9228,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba6a34fb-022d-4d80-9a5f-3d97c37e4e0b,330,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,11/3/1977,3,11,1977,,,NN0917,56.32,-5.08,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN01,NN01Y,NN0917,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba6ab62b-0e06-44a3-b935-1c8c476b4042,13239,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NT4001,55.3,-2.94,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT40,NT40A,NT4001,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba7042ed-7bd6-4d88-881c-2ea1b5549fac,4172,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/21/1979,21,5,1979,,,ND1041,58.35,-3.53,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,ND,ND14,ND14A,ND1041,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba79446c-ff00-4b63-9bc3-29a9ddf02a6e,11267,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN3480,56.89,-4.73,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN38,NN38K,NN3480,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba80fa75-3c42-4c8e-991b-93c4a9cc2083,10303,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NM8227,56.38,-5.53,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NM,NM82,NM82I,NM8227,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba934d78-1de3-46c4-b094-7be62c4a1438,11166,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN5967,56.78,-4.3,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN56,NN56Y,NN5967,United Kingdom of Great Britain and Northern Ireland,Scotland,,
ba9520c4-1dbb-4e74-b0fb-930e6d663cd8,9035,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN9990,56.99,-3.65,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN99,NN99V,NN9990,United Kingdom of Great Britain and Northern Ireland,Scotland,,
baab47b0-349a-4081-b26b-10d114807222,7415,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NX4799,55.27,-4.39,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NX,NX49,NX49U,NX4799,United Kingdom of Great Britain and Northern Ireland,Scotland,,
baba4593-0f72-43e7-ae6c-bb2812b46740,3555,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,3/22/1979,22,3,1979,,,NG6120,57.21,-5.95,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG62,NG62A,NG6120,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bac6c10c-bee8-4937-b44b-cc768217455b,2233,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/31/1978,31,7,1978,,,NC7304,58.01,-4.14,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC70,NC70H,NC7304,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bacf706a-3a8c-44ca-9fe6-f2eed08cba10,4422,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,8/2/1979,2,8,1979,,,HY2811,58.98,-3.25,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,HY,HY21,HY21V,HY2811,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bad4b9c3-6d6f-46e6-9880-f0d8f95f6651,12617,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NF8447,57.41,-7.25,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NF,NF84,NF84N,NF8447,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bad57dd0-7a96-41c5-b561-54ff4609c301,10335,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN1356,56.66,-5.04,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN15,NN15I,NN1356,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bae84c15-7e55-4d44-a19e-df7e958a76ae,5974,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NJ1628,57.34,-3.38,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ12,NJ12U,NJ1628,United Kingdom of Great Britain and Northern Ireland,Scotland,,
baf667ab-613a-4e29-8942-86a578257176,4762,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN9651,56.64,-3.68,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN95,NN95Q,NN9651,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb002e16-cc4c-4f87-adc4-b2c6a620df7a,3296,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,2/12/1979,12,2,1979,,,NT3436,55.62,-3.04,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT33,NT33N,NT3436,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb015788-c898-4101-bd99-010088cc08bc,1993,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/6/1978,6,7,1978,,,NN3879,56.88,-4.66,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN37,NN37Z,NN3879,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb021a92-5e7b-4829-b702-873ae6a1d075,1235,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,3/21/1978,21,3,1978,,,NO0563,56.76,-3.56,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO06,NO06L,NO0563,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb06e7b8-294a-4398-ac98-0666fb3077d0,401,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,11/16/1977,16,11,1977,,,NO1053,56.66,-3.45,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO15,NO15B,NO1053,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb120ca4-47e4-4719-90e1-803a52a6702e,10105,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NT6921,55.49,-2.48,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NT,NT62,NT62V,NT6921,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb216d94-4d05-4fdb-ac5c-14a72e5f79db,4855,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN9328,56.44,-3.73,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN92,NN92J,NN9328,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb286b09-06d6-4dd8-b38b-830ee793760b,9012,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NJ2101,57.1,-3.3,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ20,NJ20A,NJ2101,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb2a414f-2819-4bd3-b6c1-9a688d596a48,13772,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,HU4248,60.23,-1.23,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,HU,HU44,HU44J,HU4248,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb2d26e5-0e38-4421-b331-af43ad000808,11003,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ6262,57.65,-2.64,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ66,NJ66G,NJ6262,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb2ec7e0-664e-42c7-b671-9a6b9b3661e6,12616,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NF8147,57.41,-7.32,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NF,NF84,NF84D,NF8147,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb3b17b8-e67a-4f9e-911a-4097e942ba3c,4829,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NS7588,56.07,-4,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS78,NS78P,NS7588,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb3bae1f-c94f-40a0-8e7d-5dac7f556317,13663,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NO0691,57,-3.54,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO09,NO09Q,NO0691,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb47739a-a49d-4a37-bf57-c5abfd269103,537,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,12/7/1977,7,12,1977,,,NO6672,56.84,-2.55,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO67,NO67R,NO6672,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb48863e-0795-45a0-a063-f15603c419e9,2531,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/19/1978,19,9,1978,,,NS8444,55.68,-3.83,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NS,NS84,NS84M,NS8444,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb612371-4e8b-44fc-bc60-2b0ebe6d8ff4,5475,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NN0015,56.29,-5.22,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN01,NN01C,NN0015,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb6b2bb9-2efa-4178-9fe8-a2b1777d5c9f,5609,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NR9865,55.84,-5.22,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NR,NR96,NR96X,NR9865,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb7164af-b1fd-4134-b94d-800b26362579,9351,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN5809,56.26,-4.28,707.1,,JG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN50,NN50Z,NN5809,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb716ae8-6a0d-44ac-bc27-aad3ea4b6aed,74,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/14/1977,14,9,1977,,,NN8831,56.46,-3.81,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN83,NN83V,NN8831,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb76be5a-7ade-417c-9d07-1d770f22f3e5,6688,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,5/14/1984,,5,1984,11/15/1985,,NO1189,56.99,-3.47,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1335,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NO,NO18,NO18E,NO1189,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb79dfa2-5d5d-4fa6-9582-b19ad7b97e1d,10914,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NJ9151,57.55,-2.15,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NJ,NJ95,NJ95A,NJ9151,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb801fbe-42df-47ec-8d93-c07f5fb82007,10699,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NN2141,56.54,-4.9,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN24,NN24A,NN2141,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb80620d-b3c0-4953-896a-50590217129e,11498,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NC8400,57.98,-3.95,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NC,NC80,NC80K,NC8400,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb8d6a9a-2f37-4cbc-bb11-9b56852e37fa,4289,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,7/5/1979,5,7,1979,,,NN8870,56.81,-3.83,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN87,NN87V,NN8870,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb8f0c53-b272-46d8-9600-ab59600818c8,1902,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,6/28/1978,28,6,1978,,,NN7088,56.97,-4.14,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NN,NN78,NN78E,NN7088,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb918531-62f1-441c-b169-322d5a759067,4427,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,8/2/1979,2,8,1979,,,HY2424,59.1,-3.31,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,HY,HY22,HY22M,HY2424,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb9bcb01-b8c4-4704-bda1-af5f089cdd2e,12499,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NY2275,55.06,-3.22,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NY,NY27,NY27H,NY2275,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb9c4e45-11ab-40a6-a943-45bece518d7b,10114,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,9/3/1991,,9,1991,5/7/1995,,NM9609,56.23,-5.28,707.1,,RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1336,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NM,NM90,NM90U,NM9609,United Kingdom of Great Britain and Northern Ireland,Scotland,,
bb9ca6da-a481-4c73-ba0c-c217e458caca,4210,OGL,Joint Nature Conservation Committee,Lutra lutra,"(Linnaeus, 1758)",,Otter,NBNSYS0000005133,species,PRESENT,6/26/1979,26,6,1979,,,NG9370,57.68,-5.45,707.1,,J&RG,,,,,,,,,,Unconfirmed,HUMAN_OBSERVATION,NBN-GA000187-1334,Scotland Otter Survey Database,dr495,Joint Nature Conservation Committee,dp87,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,NG,NG97,NG97F,NG9370,United Kingdom of Great Britain and Northern Ireland,Scotland,,
